标题,作者,赞同,原文链接,正文相关度分,严格小学相关度分,正文抓取状态,本地Markdown
在北京上学还是回原籍河北上学?,- 赞同: 5,5,https://www.zhihu.com/question/1924794933123973746/answer/2003786181100475103,30,44,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1515-在北京上学还是回原籍河北上学-2003786181100475103.md
北京升小学/初中有哪些需要提前了解的时间节点？,- 赞同:,0,https://www.zhihu.com/question/2027674510015374126/answer/2028096337804009533,30,44,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1452-北京升小学-初中有哪些需要提前了解的时间节点？-2028096337804009533.md
首付500万北京买房，需要有学区，离医院近，离地铁近，求大神给建议?,- 赞同:,0,https://www.zhihu.com/question/516200617/answer/1891052399302509323,30,44,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1455-首付500万北京买房，需要有学区，离医院近，离地铁近，求大神给建议-1891052399302509323.md
北京私立小学好还是公立小学好?,- 赞同:,0,https://www.zhihu.com/question/1895976604074758723/answer/1985302749114570353,30,44,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1524-北京私立小学好还是公立小学好-1985302749114570353.md
学区房的困惑，到底是上最好的还是次顶级的？,- 赞同: 2,2,https://www.zhihu.com/question/5112622488/answer/42151264017,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1412-学区房的困惑，到底是上最好的还是次顶级的？-42151264017.md
1000万现金  北京三环内买房有什么建议？,- 赞同: 2,2,https://www.zhihu.com/question/462714311/answer/2019696259154326633,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1481-1000万现金-北京三环内买房有什么建议？-2019696259154326633.md
2021年准备在北京买房，请给些建议？,- 赞同: 2,2,https://www.zhihu.com/question/445268117/answer/1778221950,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1482-2021年准备在北京买房，请给些建议？-1778221950.md
2019或者2020想在北京买房，预算500万左右，考虑小孩上学，小区推荐？,- 赞同:,0,https://www.zhihu.com/question/343813056/answer/895472514,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1428-2019或者2020想在北京买房，预算500万左右，考虑小孩上学，小区推荐？-895472514.md
北京西二旗码农买房在哪比较好?,- 赞同:,0,https://www.zhihu.com/question/429339238/answer/2809078435,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1485-北京西二旗码农买房在哪比较好-2809078435.md
在北京买房，你首推哪些地段？,- 赞同:,0,https://www.zhihu.com/question/507529004/answer/3212649150,34,42,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1486-在北京买房，你首推哪些地段？-3212649150.md
在广东顺德德胜高中部有什么体验？,- 赞同: 9,9,https://www.zhihu.com/question/288317258/answer/650503961,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1392-在广东顺德德胜高中部有什么体验？-650503961.md
在金融街工作是一种什么体验？,- 赞同: 3,3,https://www.zhihu.com/question/265489560/answer/294908536,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1405-在金融街工作是一种什么体验？-294908536.md
在广东顺德德胜高中部有什么体验？,- 赞同: 2,2,https://www.zhihu.com/question/288317258/answer/3278939613,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1410-在广东顺德德胜高中部有什么体验？-3278939613.md
北京月坛中学办学水平如何？,- 赞同:,0,https://www.zhihu.com/question/461115546/answer/2387265618,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1434-北京月坛中学办学水平如何？-2387265618.md
在北京金融街的金融机构上班是一种什么体验？,- 赞同:,0,https://www.zhihu.com/question/24371738/answer/2930554293,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1435-在北京金融街的金融机构上班是一种什么体验？-2930554293.md
在金融街上班，预算500以内，想买两居，2000年以后的房子，靠近地铁，买哪里好？,- 赞同:,0,https://www.zhihu.com/question/472467765/answer/2028513877,38,40,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1436-在金融街上班，预算500以内，想买两居，2000年以后的房子，靠近地铁，买哪里好？-2028513877.md
在北京集体户口买不起房该不该回老家?,- 赞同: 86,86,https://www.zhihu.com/question/427203205/answer/1546728403,44,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1379-在北京集体户口买不起房该不该回老家-1546728403.md
北京的集体户口有价值吗？,- 赞同: 4,4,https://www.zhihu.com/question/264040058/answer/3336022878,44,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1401-北京的集体户口有价值吗？-3336022878.md
北京单位集体户口落户问题?,- 赞同: 2,2,https://www.zhihu.com/question/512343846/answer/2337748818,44,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1407-北京单位集体户口落户问题-2337748818.md
北京育才学校怎么样，？,- 赞同: 11,11,https://www.zhihu.com/question/278980359/answer/1266497353,42,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1202-北京育才学校怎么样，？-1266497353.md
在北京育才学校高中部就读是一种什么样的感觉？,- 赞同: 4,4,https://www.zhihu.com/question/277712249/answer/1400572355,42,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1207-在北京育才学校高中部就读是一种什么样的感觉？-1400572355.md
北京育才学校怎么样，？,- 赞同: 3,3,https://www.zhihu.com/question/278980359/answer/1760432204,42,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1209-北京育才学校怎么样，？-1760432204.md
在北京育才学校高中部就读是一种什么样的感觉？,- 赞同: 1,1,https://www.zhihu.com/question/277712249/answer/1940118878,42,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1214-在北京育才学校高中部就读是一种什么样的感觉？-1940118878.md
在北京育才学校高中部就读是一种什么样的感觉？,- 赞同: 1,1,https://www.zhihu.com/question/277712249/answer/3533515147,42,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1215-在北京育才学校高中部就读是一种什么样的感觉？-3533515147.md
北京孩子26年上小学，按划片估计得进普通公立了，纠结要不要选个好的私立学校？,- 赞同:,0,https://www.zhihu.com/question/1979498490276103776/answer/1980217966848148567,40,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1152-北京孩子26年上小学，按划片估计得进普通公立了，纠结要不要选个好的私立学校？-1980217966848148567.md
毕业后拿到了北京户口但是买不起北京的房子，这个户口还有什么用处？,- 赞同: 461,461,https://www.zhihu.com/question/347111430/answer/1061917891,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1490-毕业后拿到了北京户口但是买不起北京的房子，这个户口还有什么用处？-1061917891.md
部委和北京区直教委哪个好?,- 赞同: 13,13,https://www.zhihu.com/question/13747182085/answer/114688352278,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1494-部委和北京区直教委哪个好-114688352278.md
我在北京上学，不同区教育质量差异大吗？,- 赞同: 12,12,https://www.zhihu.com/question/1998715954838933775/answer/2000601045865357360,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1466-我在北京上学，不同区教育质量差异大吗？-2000601045865357360.md
为甚么大家都想上北京户口？,- 赞同: 8,8,https://www.zhihu.com/question/1906034362136396986/answer/2013516903788848165,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1495-为甚么大家都想上北京户口？-2013516903788848165.md
毕业后拿到了北京户口但是买不起北京的房子，这个户口还有什么用处？,- 赞同: 1,1,https://www.zhihu.com/question/347111430/answer/1215799791,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1499-毕业后拿到了北京户口但是买不起北京的房子，这个户口还有什么用处？-1215799791.md
没有北京户口，但是在北京工作，孩子的读书怎么安排？,- 赞同: 1,1,https://www.zhihu.com/question/1908087296219132783/answer/2017286720610128080,38,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1500-没有北京户口，但是在北京工作，孩子的读书怎么安排？-2017286720610128080.md
如何看待北京教委叫停包括北京八中少年班在内的「早培班」？,- 赞同: 2887,2887,https://www.zhihu.com/question/43632024/answer/97143170,36,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1365-如何看待北京教委叫停包括北京八中少年班在内的「早培班」？-97143170.md
幼升小广州哪个学校好？,- 赞同:,0,https://www.zhihu.com/question/528269108/answer/2629423499,34,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1440-幼升小广州哪个学校好？-2629423499.md
郭帆称为拍「球 3」调研了 1000 多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？,- 赞同: 92,92,https://www.zhihu.com/question/2025551261571839212/answer/2025911371972232063,30,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1442-郭帆称为拍「球-3」调研了-1000-多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？-2025911371972232063.md
在北京四中（BHSF）做学渣是一种怎样的体验？,- 赞同: 65,65,https://www.zhihu.com/question/39278986/answer/1100851711,30,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1443-在北京四中（BHSF）做学渣是一种怎样的体验？-1100851711.md
郭帆称为拍「球 3」调研了 1000 多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？,- 赞同: 59,59,https://www.zhihu.com/question/2025551261571839212/answer/2027081247185287016,30,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1444-郭帆称为拍「球-3」调研了-1000-多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？-2027081247185287016.md
郭帆称为拍「球 3」调研了 1000 多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？,- 赞同: 18,18,https://www.zhihu.com/question/2025551261571839212/answer/2030723525129003760,30,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1446-郭帆称为拍「球-3」调研了-1000-多个孩子，普遍的状态是「反奋斗、不想听鸡汤」，如何理解这种心态？-2030723525129003760.md
那些想尽一切办法去北京奋斗的人，就算拿到北京户口，他们真的就能享受到北京优质的资源吗？,- 赞同: 9,9,https://www.zhihu.com/question/432486854/answer/2752272245,30,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1448-那些想尽一切办法去北京奋斗的人，就算拿到北京户口，他们真的就能享受到北京优质的资源吗？-2752272245.md
分析一下北京的通州中小学教育？,- 赞同: 19,19,https://www.zhihu.com/question/345328082/answer/1059424580,28,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1493-分析一下北京的通州中小学教育？-1059424580.md
朝阳户口北京幼升小，我该如何选择？,- 赞同: 1,1,https://www.zhihu.com/question/379568652/answer/1094341940,28,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1498-朝阳户口北京幼升小，我该如何选择？-1094341940.md
幼升小重点小学，不知该不该去呢？,- 赞同:,0,https://www.zhihu.com/question/477587424/answer/2585551442,28,38,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1373-幼升小重点小学，不知该不该去呢？-2585551442.md
孩子要上小学了，展览路片区哪个学校还不错呢？,- 赞同:,0,https://www.zhihu.com/question/41796335/answer/409544244,38,36,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1119-孩子要上小学了，展览路片区哪个学校还不错呢？-409544244.md
北京宣师附小和实验二小广外分校哪个好，如何选择？,- 赞同: 2,2,https://www.zhihu.com/question/348477205/answer/844355596,34,36,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1269-北京宣师附小和实验二小广外分校哪个好，如何选择？-844355596.md
新街口对于南京人来说是一种怎样的存在？,- 赞同: 187,187,https://www.zhihu.com/question/449689629/answer/3233100807,32,36,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1459-新街口对于南京人来说是一种怎样的存在？-3233100807.md
朝阳大悦城附近的房子，换德胜片区，还是太阳宫附近人朝，后者居住体验好一点。海淀太拼了，不想换那边。？,- 赞同: 34,34,https://www.zhihu.com/question/437151627/answer/2706268581,32,36,接口限流/未抓取正文,output/zhihu_xicheng/markdown/1461-朝阳大悦城附近的房子，换德胜片区，还是太阳宫附近人朝，后者居住体验好一点。海淀太拼了，不想换那边。？-2706268581.md
