标题,作者,赞同,评论,创建时间,更新时间,原文链接,命中关键词,正文相关度分,本地Markdown
房姐，您好！想给孩子买个上学的房子，卖了立城苑的，准备600万以内在东城或西城购买，有好的建议吗？,Archer,0,2,2022-09-25 13:31:54 CST,2022-09-25 13:31:54 CST,https://www.zhihu.com/question/417079049/answer/2688793827,东城 买房 上学,7,output/zhihu_dongcheng/markdown/478-房姐，您好！想给孩子买个上学的房子，卖了立城苑的，准备600万以内在东城或西城购买，有好的建议吗？-2688793827.md
求北京市龙潭中学和北京市166中学哪个更好一点？,雨后,0,0,2021-07-09 10:07:11 CST,2021-07-09 10:07:11 CST,https://www.zhihu.com/question/410842338/answer/1987411771,东城 166中学 | 东城区 166中学,7,output/zhihu_dongcheng/markdown/577-求北京市龙潭中学和北京市166中学哪个更好一点？-1987411771.md
西安55中，五环中学，东城一中有什么差距，区别？,咿呀,0,0,2020-05-06 12:39:48 CST,2020-05-06 12:52:20 CST,https://www.zhihu.com/question/51699391/answer/1203698331,东城 55中 | 东城区 55中,7,output/zhihu_dongcheng/markdown/410-西安55中，五环中学，东城一中有什么差距，区别？-1203698331.md
预算650万左右，西城学区陶白，广外，东城龙体，哪个最好？,阿基米德之神,0,0,2022-10-28 21:23:38 CST,2022-10-28 21:23:38 CST,https://www.zhihu.com/question/449963116/answer/2734677534,东城 龙体,7,output/zhihu_dongcheng/markdown/479-预算650万左右，西城学区陶白，广外，东城龙体，哪个最好？-2734677534.md
为什么海淀高考成绩比西城高这么多，大家还是推荐西城学区房呢？,北海之羽,202,64,2022-03-02 15:25:41 CST,2022-03-02 15:25:41 CST,https://www.zhihu.com/question/465845074/answer/2370738372,东城 西城 学区 | 北京学区 东城 西城 海淀,6,output/zhihu_dongcheng/markdown/670-为什么海淀高考成绩比西城高这么多，大家还是推荐西城学区房呢？-2370738372.md
如何看待北京海淀万柳顶级学区房降价 400 万没人买？,奥尔良天使,59,11,2022-06-26 00:25:12 CST,2022-06-26 18:21:48 CST,https://www.zhihu.com/question/489895211/answer/2545093030,东城 1911,6,output/zhihu_dongcheng/markdown/597-如何看待北京海淀万柳顶级学区房降价-400-万没人买？-2545093030.md
在北京汇文中学就读是一种怎样的感受？,River-LRW-est,35,6,2015-04-03 14:42:43 CST,2015-04-03 14:44:28 CST,https://www.zhihu.com/question/29202037/answer/43761100,东城 汇文中学,6,output/zhihu_dongcheng/markdown/601-在北京汇文中学就读是一种怎样的感受？-43761100.md
在北京东直门中学上学是一种什么样的体验？,Ayreh,18,6,2018-02-16 21:45:01 CST,2018-08-25 20:37:20 CST,https://www.zhihu.com/question/41932555/answer/320488889,东城区 东直门中学,6,output/zhihu_dongcheng/markdown/496-在北京东直门中学上学是一种什么样的体验？-320488889.md
为什么清华北大可以掐尖招生，衡水中学就不可以呢？,北田共,11,0,2026-04-24 10:23:45 CST,2026-04-24 10:23:45 CST,https://www.zhihu.com/question/2030951708638097795/answer/2030955085660943706,东城 171,6,output/zhihu_dongcheng/markdown/607-为什么清华北大可以掐尖招生，衡水中学就不可以呢？-2030955085660943706.md
北京的学区房——望京、芍药居、和平里片区该如何选择？,任昊天,6,6,2019-10-05 09:04:45 CST,2019-10-05 09:04:45 CST,https://www.zhihu.com/question/348497548/answer/845533072,东城区 和平里一小,6,output/zhihu_dongcheng/markdown/615-北京的学区房——望京、芍药居、和平里片区该如何选择？-845533072.md
北京市广渠门中学是否有在近几年赶超汇文中学的可能性？,查尔斯河旁,4,2,2023-07-02 12:50:04 CST,2023-07-02 12:50:04 CST,https://www.zhihu.com/question/50348876/answer/3100031874,东城区 广渠门中学,6,output/zhihu_dongcheng/markdown/506-北京市广渠门中学是否有在近几年赶超汇文中学的可能性？-3100031874.md
在北京东直门中学上学是一种什么样的体验？,团子鸭,4,1,2022-10-17 16:32:09 CST,2022-10-17 16:32:09 CST,https://www.zhihu.com/question/41932555/answer/2719026709,东城 东直门中学 | 东城区 东直门中学,6,output/zhihu_dongcheng/markdown/442-在北京东直门中学上学是一种什么样的体验？-2719026709.md
大家认为北京市第五十中学(高中部)怎么样?,轻松家长,4,4,2022-06-24 12:15:30 CST,2022-06-24 12:15:30 CST,https://www.zhihu.com/question/470639778/answer/2542633825,东城 55中 | 东城区 55中,6,output/zhihu_dongcheng/markdown/545-大家认为北京市第五十中学(高中部)怎么样-2542633825.md
如何评价北京汇文中学的张凯风？,十二,4,0,2019-07-01 21:48:49 CST,2019-07-01 22:37:51 CST,https://www.zhihu.com/question/64704323/answer/734377622,东城 汇文中学 | 东城区 汇文中学,6,output/zhihu_dongcheng/markdown/546-如何评价北京汇文中学的张凯风？-734377622.md
请问北京朝阳区教育资源和前景如何？如果买学区房的话在朝阳买有意义吗？,马小破,3,0,2025-08-05 18:16:56 CST,2025-08-05 18:16:56 CST,https://www.zhihu.com/question/459115429/answer/1936128542619468174,东城 朝阳 学区,6,output/zhihu_dongcheng/markdown/635-请问北京朝阳区教育资源和前景如何？如果买学区房的话在朝阳买有意义吗？-1936128542619468174.md
为什么海淀区教育成绩在北京一骑绝尘?,见水一方,1,6,2024-01-19 13:54:28 CST,2024-01-19 13:54:28 CST,https://www.zhihu.com/question/596961355/answer/3368380927,东城 171,6,output/zhihu_dongcheng/markdown/639-为什么海淀区教育成绩在北京一骑绝尘-3368380927.md
北京学区分布地图谁有？,三人行,1,3,2023-09-15 15:15:47 CST,2023-09-15 15:15:47 CST,https://www.zhihu.com/question/622195128/answer/3212394218,北京学区 东城 西城 海淀,6,output/zhihu_dongcheng/markdown/712-北京学区分布地图谁有？-3212394218.md
北京第一中学怎么样？,tboxi,1,0,2024-01-09 22:24:52 CST,2024-01-09 22:24:52 CST,https://www.zhihu.com/question/611896581/answer/3356214998,东城 中考 | 东城 五中 | 东城 五中分校,6,output/zhihu_dongcheng/markdown/393-北京第一中学怎么样？-3356214998.md
2024 年入学 731后西城还是东城？,Albert,0,0,2021-07-11 13:13:25 CST,2021-07-11 13:13:25 CST,https://www.zhihu.com/question/471366886/answer/1991402956,东城 731 | 东城区 731,6,output/zhihu_dongcheng/markdown/402-2024-年入学-731后西城还是东城？-1991402956.md
东城的五十中和海淀的五十七中学那个好？,熊猫头,0,0,2022-05-09 22:11:57 CST,2022-05-09 22:11:57 CST,https://www.zhihu.com/question/421474945/answer/2477979370,东城区 55中,6,output/zhihu_dongcheng/markdown/472-东城的五十中和海淀的五十七中学那个好？-2477979370.md
东直门中学初中部如何，值得回北京上东中吗？,Nihao2021,0,0,2023-07-11 03:35:13 CST,2023-07-11 03:35:13 CST,https://www.zhihu.com/question/610213708/answer/3112900268,东城 东直门中学 | 东城区 东直门中学,6,output/zhihu_dongcheng/markdown/455-东直门中学初中部如何，值得回北京上东中吗？-3112900268.md
北京东城高中二中实验班和171精英班哪个好？,Mimow,0,0,2023-08-24 12:41:36 CST,2023-08-24 12:41:36 CST,https://www.zhihu.com/question/445357455/answer/3180304644,东城 171 | 东城 171中学 | 东城 二中 | 东城区 171 | 东城区 171中学 | 东城区 二中,6,output/zhihu_dongcheng/markdown/198-北京东城高中二中实验班和171精英班哪个好？-3180304644.md
北京东城高中二中实验班和171精英班哪个好？,幻彩,0,0,2022-07-11 19:44:09 CST,2022-07-11 19:44:09 CST,https://www.zhihu.com/question/445357455/answer/2569543760,东城 171 | 东城 171中学 | 东城区 171 | 东城区 171中学,6,output/zhihu_dongcheng/markdown/239-北京东城高中二中实验班和171精英班哪个好？-2569543760.md
北京朝阳小升初，想去八十中，派位被抽中的可能性有多大  ?,凯睿,0,0,2023-04-21 14:02:01 CST,2023-04-21 14:02:01 CST,https://www.zhihu.com/question/596904228/answer/2994113288,东城区 定向名额派位,6,output/zhihu_dongcheng/markdown/659-北京朝阳小升初，想去八十中，派位被抽中的可能性有多大-2994113288.md
如何评价北京西城和东城五所高中登记入学？,知乎用户zbGgNd,0,0,2022-04-04 14:18:29 CST,2022-04-04 14:18:29 CST,https://www.zhihu.com/question/523989147/answer/2422760367,东城 55中,6,output/zhihu_dongcheng/markdown/473-如何评价北京西城和东城五所高中登记入学？-2422760367.md
学区房10年后还值钱吗？,爆米花,0,0,2026-04-11 15:44:48 CST,2026-04-11 15:44:48 CST,https://www.zhihu.com/question/650390460/answer/2026324835425433525,东城 西城 学区,6,output/zhihu_dongcheng/markdown/726-学区房10年后还值钱吗？-2026324835425433525.md
北京汇文中学高中普通班高考成绩怎么样？,SEL,20,2,2020-11-08 09:21:00 CST,2021-05-15 17:05:44 CST,https://www.zhihu.com/question/321695199/answer/1564346004,东城 汇文中学 | 东城区 汇文中学,5,output/zhihu_dongcheng/markdown/531-北京汇文中学高中普通班高考成绩怎么样？-1564346004.md
北京总价600万以下学区房，买哪里比较好？,观澜,11,11,2020-12-26 19:32:59 CST,2020-12-26 19:32:59 CST,https://www.zhihu.com/question/435992742/answer/1646879598,东城 东朝建,5,output/zhihu_dongcheng/markdown/608-北京总价600万以下学区房，买哪里比较好？-1646879598.md
550万以内在北京城六区买房有哪些好选择？,我叫小博,4,5,2020-07-03 10:30:19 CST,2020-07-03 10:30:19 CST,https://www.zhihu.com/question/404530875/answer/1316096340,东城 东朝建 | 东城 北东 | 东城 景东 | 东城 龙体 | 东城区 景东,5,output/zhihu_dongcheng/markdown/253-550万以内在北京城六区买房有哪些好选择？-1316096340.md
北京入手学区房，有没有好推荐的？,观澜,4,0,2021-03-29 19:57:04 CST,2021-03-29 20:00:15 CST,https://www.zhihu.com/question/451005100/answer/1806496115,东城 天永,5,output/zhihu_dongcheng/markdown/627-北京入手学区房，有没有好推荐的？-1806496115.md
北京市第166中学怎么样？,wzs123456,3,2,2023-10-22 16:39:11 CST,2023-10-22 16:39:11 CST,https://www.zhihu.com/question/61662818/answer/3259963557,东城 166中学 | 东城区 166中学 | 东城区 171,5,output/zhihu_dongcheng/markdown/388-北京市第166中学怎么样？-3259963557.md
北京的小学有哪些呢？应该怎么选择呢？,我叫小博,3,4,2024-11-13 09:13:06 CST,2024-11-13 09:13:06 CST,https://www.zhihu.com/question/3912821546/answer/29984225903,东城 史家 | 东城 府学 | 北京东城 小学,5,output/zhihu_dongcheng/markdown/389-北京的小学有哪些呢？应该怎么选择呢？-29984225903.md
在初中里你们都遇到过那些恶心的事情。?,小熊严盐HELEN,3,4,2022-12-23 19:23:55 CST,2022-12-23 19:23:55 CST,https://www.zhihu.com/question/574115855/answer/2813410603,东城 东直门中学 | 东城区 东直门中学,5,output/zhihu_dongcheng/markdown/443-在初中里你们都遇到过那些恶心的事情。-2813410603.md
在泉州城东中学就读是一种怎样的体验？,llllin,3,3,2022-07-24 13:51:30 CST,2022-07-24 13:51:30 CST,https://www.zhihu.com/question/48624963/answer/2590130124,东城 初中,5,output/zhihu_dongcheng/markdown/634-在泉州城东中学就读是一种怎样的体验？-2590130124.md
北京市第二十二中学怎么样？,ChongxiaoWang,2,2,2024-04-15 15:28:01 CST,2024-04-15 15:28:01 CST,https://www.zhihu.com/question/472292180/answer/3466735168,东城 初中 | 北京东城 初中,5,output/zhihu_dongcheng/markdown/446-北京市第二十二中学怎么样？-3466735168.md
北京汇文中学高中有多少住宿名额？,书袖添香,1,0,2021-08-17 12:39:21 CST,2021-08-17 12:39:21 CST,https://www.zhihu.com/question/457524150/answer/2065553722,东城 汇文中学,5,output/zhihu_dongcheng/markdown/642-北京汇文中学高中有多少住宿名额？-2065553722.md
北京的学区房——望京、芍药居、和平里片区该如何选择？,没没没,0,0,2019-10-02 14:37:58 CST,2019-10-02 14:37:58 CST,https://www.zhihu.com/question/348497548/answer/842582123,东城 和平里,5,output/zhihu_dongcheng/markdown/660-北京的学区房——望京、芍药居、和平里片区该如何选择？-842582123.md
文汇中学开了一个南校区，现在如何，欢迎大家发表体会和感言？,冬冬冻,0,2,2022-06-30 23:57:53 CST,2022-06-30 23:57:53 CST,https://www.zhihu.com/question/465178184/answer/2552994514,东城 文汇中学 | 东城区 文汇中学,5,output/zhihu_dongcheng/markdown/576-文汇中学开了一个南校区，现在如何，欢迎大家发表体会和感言？-2552994514.md
选择从小在北京哪个区上学性价比最高？,网络大喷子,77,26,2025-06-20 18:16:52 CST,2025-06-20 18:16:52 CST,https://www.zhihu.com/question/452554411/answer/1919458686318940563,东城 北东,4,output/zhihu_dongcheng/markdown/596-选择从小在北京哪个区上学性价比最高？-1919458686318940563.md
在北京文汇中学就读是一种怎样的体验？,宇宙航行,15,5,2020-08-01 14:46:36 CST,2020-08-01 14:46:36 CST,https://www.zhihu.com/question/38708088/answer/1376069266,东城 文汇中学 | 东城区 文汇中学,4,output/zhihu_dongcheng/markdown/533-在北京文汇中学就读是一种怎样的体验？-1376069266.md
北京171中学的学习压力大吗学习氛围怎么样？,知乎用户fqKjKd,7,12,2023-10-28 23:03:50 CST,2023-10-28 23:03:50 CST,https://www.zhihu.com/question/432421657/answer/3268322415,东城 171 | 东城 171中学 | 东城区 171 | 东城区 171中学,4,output/zhihu_dongcheng/markdown/424-北京171中学的学习压力大吗学习氛围怎么样？-3268322415.md
在北京第一七一中学就读是种怎样的体验？,sam sun,7,0,2019-08-25 21:58:09 CST,2019-08-25 21:58:09 CST,https://www.zhihu.com/question/68022836/answer/802363758,东城 171 | 东城 171中学 | 东城区 171中学,4,output/zhihu_dongcheng/markdown/483-在北京第一七一中学就读是种怎样的体验？-802363758.md
北京汇文中学实验班和普通班差别大吗(2021）？,zqqrx0546,6,3,2024-07-01 21:16:54 CST,2024-07-01 21:16:54 CST,https://www.zhihu.com/question/491800502/answer/3548300883,东城 汇文中学 | 东城区 汇文中学,4,output/zhihu_dongcheng/markdown/536-北京汇文中学实验班和普通班差别大吗(2021）？-3548300883.md
2020年北京市汇文中学高中部怎么样？,SEL,5,2,2020-08-11 21:53:12 CST,2021-05-02 20:25:14 CST,https://www.zhihu.com/question/409597951/answer/1401618612,东城 汇文中学 | 东城区 汇文中学,4,output/zhihu_dongcheng/markdown/539-2020年北京市汇文中学高中部怎么样？-1401618612.md
北京高中171中学和北京五中选择哪个更好？,rhonda88,4,5,2020-07-29 20:49:06 CST,2020-07-29 20:49:06 CST,https://www.zhihu.com/question/410240981/answer/1369793788,东城 171 | 东城 171中学 | 东城 五中 | 东城区 171 | 东城区 171中学,4,output/zhihu_dongcheng/markdown/325-北京高中171中学和北京五中选择哪个更好？-1369793788.md
各省份有哪些超级中学？,Isabella,4,0,2020-02-18 22:04:01 CST,2020-02-18 22:04:01 CST,https://www.zhihu.com/question/271148627/answer/1023766036,东城 五中,4,output/zhihu_dongcheng/markdown/629-各省份有哪些超级中学？-1023766036.md
在北京市第五十中学就读是怎样的体验？,光明宝,4,1,2021-03-12 20:53:33 CST,2021-03-12 20:53:33 CST,https://www.zhihu.com/question/47070899/answer/1776656162,东城 55中 | 东城区 55中,4,output/zhihu_dongcheng/markdown/544-在北京市第五十中学就读是怎样的体验？-1776656162.md
